id,articleType,image_path
coatlong_blazer_coklat_muda_1696048062_10d81c49_progressive_thumbnail,Coat,Clothes_Dataset\coatlong_blazer_coklat_muda_1696048062_10d81c49_progressive_thumbnail.jpg
coatouter_red_katun_tebal_made_1696224401_df7b8d6f_progressive_thumbnail,Coat,Clothes_Dataset\coatouter_red_katun_tebal_made_1696224401_df7b8d6f_progressive_thumbnail.jpg
coats_uniqlo_carine_roitfeld_1695376897_bf6bd931_progressive_thumbnail,Coat,Clothes_Dataset\coats_uniqlo_carine_roitfeld_1695376897_bf6bd931_progressive_thumbnail.jpg
coat_1691938985_b40268cf_progressive_thumbnail,Coat,Clothes_Dataset\coat_1691938985_b40268cf_progressive_thumbnail.jpg
coat_1693401194_bbfff341_progressive_thumbnail,Coat,Clothes_Dataset\coat_1693401194_bbfff341_progressive_thumbnail.jpg
coat_1693881550_8559ba48_progressive_thumbnail,Coat,Clothes_Dataset\coat_1693881550_8559ba48_progressive_thumbnail.jpg
coat_1694610478_fbda93c3_progressive_thumbnail,Coat,Clothes_Dataset\coat_1694610478_fbda93c3_progressive_thumbnail.jpg
coat_1694953395_ac653a36_progressive_thumbnail,Coat,Clothes_Dataset\coat_1694953395_ac653a36_progressive_thumbnail.jpg
coat_1695635998_5cb718fc_progressive_thumbnail,Coat,Clothes_Dataset\coat_1695635998_5cb718fc_progressive_thumbnail.jpg
coat_1695742697_05f33fa0_progressive_thumbnail,Coat,Clothes_Dataset\coat_1695742697_05f33fa0_progressive_thumbnail.jpg
coat_1696218027_dd75f1ba_progressive_thumbnail,Coat,Clothes_Dataset\coat_1696218027_dd75f1ba_progressive_thumbnail.jpg
coat_1696408877_9a3cf60b_progressive_thumbnail,Coat,Clothes_Dataset\coat_1696408877_9a3cf60b_progressive_thumbnail.jpg
coat_1696477040_b789e1dc_progressive_thumbnail,Coat,Clothes_Dataset\coat_1696477040_b789e1dc_progressive_thumbnail.jpg
coat_1696628984_3976c1b7_progressive_thumbnail,Coat,Clothes_Dataset\coat_1696628984_3976c1b7_progressive_thumbnail.jpg
coat_abu_1696844502_4d9cb840_progressive_thumbnail,Coat,Clothes_Dataset\coat_abu_1696844502_4d9cb840_progressive_thumbnail.jpg
coat_abu_olive_1693810600_e73cd993_progressive_thumbnail,Coat,Clothes_Dataset\coat_abu_olive_1693810600_e73cd993_progressive_thumbnail.jpg
coat_ala_korea_1696880542_8b895e41_progressive_thumbnail,Coat,Clothes_Dataset\coat_ala_korea_1696880542_8b895e41_progressive_thumbnail.jpg
coat_anak_1696945414_2c3ba8b0_progressive_thumbnail,Coat,Clothes_Dataset\coat_anak_1696945414_2c3ba8b0_progressive_thumbnail.jpg
coat_anak_ala_bb_1696845147_d94a918e_progressive_thumbnail,Coat,Clothes_Dataset\coat_anak_ala_bb_1696845147_d94a918e_progressive_thumbnail.jpg
coat_anak_brand_calvin_klein_1691493414_907bb88b_progressive_thumbnail,Coat,Clothes_Dataset\coat_anak_brand_calvin_klein_1691493414_907bb88b_progressive_thumbnail.jpg
coat_anak_cewekjaket_mantel_be_1684758862_1c66ccca_progressive,Coat,Clothes_Dataset\coat_anak_cewekjaket_mantel_be_1684758862_1c66ccca_progressive.jpg
coat_anak_cewekjaket_mantel_be_1684758862_4aeffa50_progressive,Coat,Clothes_Dataset\coat_anak_cewekjaket_mantel_be_1684758862_4aeffa50_progressive.jpg
coat_anak_cewekjaket_mantel_be_1684758862_51ba4726_progressive,Coat,Clothes_Dataset\coat_anak_cewekjaket_mantel_be_1684758862_51ba4726_progressive.jpg
coat_anak_size_tag_5t_1696929690_745f6587_progressive_thumbnail,Coat,Clothes_Dataset\coat_anak_size_tag_5t_1696929690_745f6587_progressive_thumbnail.jpg
coat_army_crop_1695472390_6ad29568_progressive_thumbnail,Coat,Clothes_Dataset\coat_army_crop_1695472390_6ad29568_progressive_thumbnail.jpg
coat_beige_1695803468_86153648_progressive_thumbnail,Coat,Clothes_Dataset\coat_beige_1695803468_86153648_progressive_thumbnail.jpg
coat_biru_fullset_1695025793_b2bdfb7a_progressive_thumbnail,Coat,Clothes_Dataset\coat_biru_fullset_1695025793_b2bdfb7a_progressive_thumbnail.jpg
coat_biru_tosca_1696499599_a9179d12_progressive_thumbnail,Coat,Clothes_Dataset\coat_biru_tosca_1696499599_a9179d12_progressive_thumbnail.jpg
coat_black_navy_semi_crop_1697012550_0282e77a_progressive_thumbnail,Coat,Clothes_Dataset\coat_black_navy_semi_crop_1697012550_0282e77a_progressive_thumbnail.jpg
coat_blazer_1696350602_9e130594_progressive_thumbnail,Coat,Clothes_Dataset\coat_blazer_1696350602_9e130594_progressive_thumbnail.jpg
coat_blazer_katun_teball_ld_98_1696396110_f14bc069_progressive_thumbnail,Coat,Clothes_Dataset\coat_blazer_katun_teball_ld_98_1696396110_f14bc069_progressive_thumbnail.jpg
coat_blazer_wanita_ld_95_1696632379_0dc09437_progressive_thumbnail,Coat,Clothes_Dataset\coat_blazer_wanita_ld_95_1696632379_0dc09437_progressive_thumbnail.jpg
coat_blazer_wanita_pria_hijau__1696974998_89fb5549_progressive_thumbnail,Coat,Clothes_Dataset\coat_blazer_wanita_pria_hijau__1696974998_89fb5549_progressive_thumbnail.jpg
coat_broken_white_1695282475_95928830_progressive_thumbnail,Coat,Clothes_Dataset\coat_broken_white_1695282475_95928830_progressive_thumbnail.jpg
coat_broken_white_motif_1695863834_cdf99c79_progressive_thumbnail,Coat,Clothes_Dataset\coat_broken_white_motif_1695863834_cdf99c79_progressive_thumbnail.jpg
coat_brown_cakep_bgt_1695896421_bca32f2c_progressive_thumbnail,Coat,Clothes_Dataset\coat_brown_cakep_bgt_1695896421_bca32f2c_progressive_thumbnail.jpg
coat_bulu2_1696027639_7aef6934_progressive_thumbnail,Coat,Clothes_Dataset\coat_bulu2_1696027639_7aef6934_progressive_thumbnail.jpg
coat_bulu_1696908931_2b682bd5_progressive_thumbnail,Coat,Clothes_Dataset\coat_bulu_1696908931_2b682bd5_progressive_thumbnail.jpg
coat_burberry_navy_ld_106cm_1696230022_04952fa8_progressive_thumbnail,Coat,Clothes_Dataset\coat_burberry_navy_ld_106cm_1696230022_04952fa8_progressive_thumbnail.jpg
coat_burberry_ori_1696996583_aa2b7821_progressive_thumbnail,Coat,Clothes_Dataset\coat_burberry_ori_1696996583_aa2b7821_progressive_thumbnail.jpg
coat_cantik_1696155480_aef3d9e6_progressive_thumbnail,Coat,Clothes_Dataset\coat_cantik_1696155480_aef3d9e6_progressive_thumbnail.jpg
coat_cantik_1697086282_be313326_progressive_thumbnail,Coat,Clothes_Dataset\coat_cantik_1697086282_be313326_progressive_thumbnail.jpg
coat_coklat_1695528331_4bf881bc_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_1695528331_4bf881bc_progressive_thumbnail.jpg
coat_coklat_1695886417_5ddaa30e_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_1695886417_5ddaa30e_progressive_thumbnail.jpg
coat_coklat_1696929022_44abf495_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_1696929022_44abf495_progressive_thumbnail.jpg
coat_coklat_muda_1696328936_dffbc47b_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_muda_1696328936_dffbc47b_progressive_thumbnail.jpg
coat_coklat_muda_1696815222_57e80e72_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_muda_1696815222_57e80e72_progressive_thumbnail.jpg
coat_coklat_trench_1695365005_555e62de_progressive_thumbnail,Coat,Clothes_Dataset\coat_coklat_trench_1695365005_555e62de_progressive_thumbnail.jpg
coat_coksu_long_1693813243_2339e0e6_progressive_thumbnail,Coat,Clothes_Dataset\coat_coksu_long_1693813243_2339e0e6_progressive_thumbnail.jpg
coat_cream_stitch_1695528804_3d9cd0e2_progressive_thumbnail,Coat,Clothes_Dataset\coat_cream_stitch_1695528804_3d9cd0e2_progressive_thumbnail.jpg
coat_cream_wool_winter_1695036824_c03f3389_progressive_thumbnail,Coat,Clothes_Dataset\coat_cream_wool_winter_1695036824_c03f3389_progressive_thumbnail.jpg
coat_crop_like_new_1695781024_43ca4da0_progressive_thumbnail,Coat,Clothes_Dataset\coat_crop_like_new_1695781024_43ca4da0_progressive_thumbnail.jpg
coat_dewasa_1694437457_c0d7a9c2_progressive_thumbnail,Coat,Clothes_Dataset\coat_dewasa_1694437457_c0d7a9c2_progressive_thumbnail.jpg
coat_double_standard_unik_kece_1695578721_2295fcb6_progressive_thumbnail,Coat,Clothes_Dataset\coat_double_standard_unik_kece_1695578721_2295fcb6_progressive_thumbnail.jpg
coat_dress_1695404571_c2b66f7e_progressive_thumbnail,Coat,Clothes_Dataset\coat_dress_1695404571_c2b66f7e_progressive_thumbnail.jpg
coat_dress_brand_original_mari_1695458683_35baf9d2_progressive_thumbnail,Coat,Clothes_Dataset\coat_dress_brand_original_mari_1695458683_35baf9d2_progressive_thumbnail.jpg
coat_dua_model_1695808364_fbaf1ce7_progressive_thumbnail,Coat,Clothes_Dataset\coat_dua_model_1695808364_fbaf1ce7_progressive_thumbnail.jpg
coat_full_set_premium_1696905778_8cf86531_progressive_thumbnail,Coat,Clothes_Dataset\coat_full_set_premium_1696905778_8cf86531_progressive_thumbnail.jpg
coat_gap_1697091980_fe6a3f50_progressive_thumbnail,Coat,Clothes_Dataset\coat_gap_1697091980_fe6a3f50_progressive_thumbnail.jpg
coat_gap_size_xxs_1693795459_294c5dcb_progressive_thumbnail,Coat,Clothes_Dataset\coat_gap_size_xxs_1693795459_294c5dcb_progressive_thumbnail.jpg
coat_hitam_1696092054_af411293_progressive_thumbnail,Coat,Clothes_Dataset\coat_hitam_1696092054_af411293_progressive_thumbnail.jpg
coat_hitam_1696321244_ca8428a9_progressive_thumbnail,Coat,Clothes_Dataset\coat_hitam_1696321244_ca8428a9_progressive_thumbnail.jpg
coat_hitam_premium_1696759413_8c199f04_progressive_thumbnail,Coat,Clothes_Dataset\coat_hitam_premium_1696759413_8c199f04_progressive_thumbnail.jpg
coat_hitam_super_long_1694077297_a137c098_progressive_thumbnail,Coat,Clothes_Dataset\coat_hitam_super_long_1694077297_a137c098_progressive_thumbnail.jpg
coat_hoodie_1684726894_d6078a29_progressive,Coat,Clothes_Dataset\coat_hoodie_1684726894_d6078a29_progressive.jpg
coat_hoodie_1693531852_98514d9e_progressive_thumbnail,Coat,Clothes_Dataset\coat_hoodie_1693531852_98514d9e_progressive_thumbnail.jpg
coat_hoodie_parasut_wanita_bra_1696988244_b31c722b_progressive_thumbnail,Coat,Clothes_Dataset\coat_hoodie_parasut_wanita_bra_1696988244_b31c722b_progressive_thumbnail.jpg
coat_hoodie_wanita_1697092891_49c6e242_progressive_thumbnail,Coat,Clothes_Dataset\coat_hoodie_wanita_1697092891_49c6e242_progressive_thumbnail.jpg
coat_import_1694701173_c72a3202_progressive_thumbnail,Coat,Clothes_Dataset\coat_import_1694701173_c72a3202_progressive_thumbnail.jpg
coat_impor_1694172848_ffaebaed_progressive_thumbnail,Coat,Clothes_Dataset\coat_impor_1694172848_ffaebaed_progressive_thumbnail.jpg
coat_jaket_coklat_halus_adem_1695902770_af6ca24e_progressive_thumbnail,Coat,Clothes_Dataset\coat_jaket_coklat_halus_adem_1695902770_af6ca24e_progressive_thumbnail.jpg
coat_jaket_musim_dingin_hitam_1694827088_e15b73ba_progressive_thumbnail,Coat,Clothes_Dataset\coat_jaket_musim_dingin_hitam_1694827088_e15b73ba_progressive_thumbnail.jpg
coat_jaket_wanita_baby_blue_br_1696931609_2876a42c_progressive_thumbnail,Coat,Clothes_Dataset\coat_jaket_wanita_baby_blue_br_1696931609_2876a42c_progressive_thumbnail.jpg
coat_jeans_box_made_in_korea_1696492886_c35a1193_progressive_thumbnail,Coat,Clothes_Dataset\coat_jeans_box_made_in_korea_1696492886_c35a1193_progressive_thumbnail.jpg
coat_jeans_tebal_made_in_korea_1696600406_ad6003b1_progressive_thumbnail,Coat,Clothes_Dataset\coat_jeans_tebal_made_in_korea_1696600406_ad6003b1_progressive_thumbnail.jpg
coat_jumbo_1695712794_45104656_progressive_thumbnail,Coat,Clothes_Dataset\coat_jumbo_1695712794_45104656_progressive_thumbnail.jpg
coat_jumbo_1695715224_1f2c8a93_progressive_thumbnail,Coat,Clothes_Dataset\coat_jumbo_1695715224_1f2c8a93_progressive_thumbnail.jpg
coat_jumbo_1697087065_3e67eda7_progressive_thumbnail,Coat,Clothes_Dataset\coat_jumbo_1697087065_3e67eda7_progressive_thumbnail.jpg
coat_jumbo_ld_130_1684996007_6aa9061a_progressive,Coat,Clothes_Dataset\coat_jumbo_ld_130_1684996007_6aa9061a_progressive.jpg
coat_jumbo_ld_130_1684996007_bb68c7ed_progressive,Coat,Clothes_Dataset\coat_jumbo_ld_130_1684996007_bb68c7ed_progressive.jpg
coat_katun_1695715094_41ad87d1_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_1695715094_41ad87d1_progressive_thumbnail.jpg
coat_katun_1697079319_ad6e6453_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_1697079319_ad6e6453_progressive_thumbnail.jpg
coat_katun_full_set_1696851117_1873d430_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_full_set_1696851117_1873d430_progressive_thumbnail.jpg
coat_katun_kancing_2baris_1696739152_5a9732f3_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_kancing_2baris_1696739152_5a9732f3_progressive_thumbnail.jpg
coat_katun_kancing_2_baris_1696771073_57271b7f_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_kancing_2_baris_1696771073_57271b7f_progressive_thumbnail.jpg
coat_katun_like_new_1697011454_e34471bb_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_like_new_1697011454_e34471bb_progressive_thumbnail.jpg
coat_katun_premium_1696905944_44ab32ab_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_premium_1696905944_44ab32ab_progressive_thumbnail.jpg
coat_katun_premium_1696906590_ffccffd7_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_premium_1696906590_ffccffd7_progressive_thumbnail.jpg
coat_katun_premium_cowok_1697078959_429f87c5_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_premium_cowok_1697078959_429f87c5_progressive_thumbnail.jpg
coat_katun_premium_full_set_1696770710_ed824282_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_premium_full_set_1696770710_ed824282_progressive_thumbnail.jpg
coat_katun_premium_full_set_1696815473_a3c61818_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_premium_full_set_1696815473_a3c61818_progressive_thumbnail.jpg
coat_katun_purple_furing_salur_1696254430_3a729aa9_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_purple_furing_salur_1696254430_3a729aa9_progressive_thumbnail.jpg
coat_katun_renda_cantik_sekeli_1694063530_114e6796_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_renda_cantik_sekeli_1694063530_114e6796_progressive_thumbnail.jpg
coat_katun_tebal_kotak2_ld_120_1696249016_b705fa69_progressive_thumbnail,Coat,Clothes_Dataset\coat_katun_tebal_kotak2_ld_120_1696249016_b705fa69_progressive_thumbnail.jpg
coat_kemeja_1696650860_2cc8b6db_progressive_thumbnail,Coat,Clothes_Dataset\coat_kemeja_1696650860_2cc8b6db_progressive_thumbnail.jpg
coat_kimono_high_colar_jacket__1695402895_a52b6e61_progressive_thumbnail,Coat,Clothes_Dataset\coat_kimono_high_colar_jacket__1695402895_a52b6e61_progressive_thumbnail.jpg
coat_knit_1692505400_d01dc548_progressive_thumbnail,Coat,Clothes_Dataset\coat_knit_1692505400_d01dc548_progressive_thumbnail.jpg
coat_korean_parka_1696571558_dfe5ecb6_progressive_thumbnail,Coat,Clothes_Dataset\coat_korean_parka_1696571558_dfe5ecb6_progressive_thumbnail.jpg
coat_korean_parka_1696571622_af55afcf_progressive_thumbnail,Coat,Clothes_Dataset\coat_korean_parka_1696571622_af55afcf_progressive_thumbnail.jpg
coat_korean_style_retro_mantel_1695830467_a2d8bca7_progressive_thumbnail,Coat,Clothes_Dataset\coat_korean_style_retro_mantel_1695830467_a2d8bca7_progressive_thumbnail.jpg
coat_lauren_1695583920_54297c0e_progressive_thumbnail,Coat,Clothes_Dataset\coat_lauren_1695583920_54297c0e_progressive_thumbnail.jpg
coat_le_colette_1696933450_d0e90020_progressive_thumbnail,Coat,Clothes_Dataset\coat_le_colette_1696933450_d0e90020_progressive_thumbnail.jpg
coat_light_blue_1696144458_d1530a61_progressive_thumbnail,Coat,Clothes_Dataset\coat_light_blue_1696144458_d1530a61_progressive_thumbnail.jpg
coat_linen_cream_1695887059_d208ccf8_progressive_thumbnail,Coat,Clothes_Dataset\coat_linen_cream_1695887059_d208ccf8_progressive_thumbnail.jpg
coat_long_big_size_black_coat__1696847197_4f40f49e_progressive_thumbnail,Coat,Clothes_Dataset\coat_long_big_size_black_coat__1696847197_4f40f49e_progressive_thumbnail.jpg
coat_long_coksu_branded_pria_w_1696965592_bb42d89f_progressive_thumbnail,Coat,Clothes_Dataset\coat_long_coksu_branded_pria_w_1696965592_bb42d89f_progressive_thumbnail.jpg
coat_long_wanita_branded_laure_1696986929_4af8b6ff_progressive_thumbnail,Coat,Clothes_Dataset\coat_long_wanita_branded_laure_1696986929_4af8b6ff_progressive_thumbnail.jpg
coat_male__co_1684946550_1c23a858_progressive,Coat,Clothes_Dataset\coat_male__co_1684946550_1c23a858_progressive.jpg
coat_male__co_1684946550_809c8a25_progressive,Coat,Clothes_Dataset\coat_male__co_1684946550_809c8a25_progressive.jpg
coat_male__co_1684946550_bda705b9_progressive,Coat,Clothes_Dataset\coat_male__co_1684946550_bda705b9_progressive.jpg
coat_male__co_1684946550_be1b534c_progressive,Coat,Clothes_Dataset\coat_male__co_1684946550_be1b534c_progressive.jpg
coat_marun_1696500187_d6491977_progressive_thumbnail,Coat,Clothes_Dataset\coat_marun_1696500187_d6491977_progressive_thumbnail.jpg
coat_merah_1695401874_2edd94da_progressive_thumbnail,Coat,Clothes_Dataset\coat_merah_1695401874_2edd94da_progressive_thumbnail.jpg
coat_merah_katun_1693562646_8c2d792b_progressive_thumbnail,Coat,Clothes_Dataset\coat_merah_katun_1693562646_8c2d792b_progressive_thumbnail.jpg
coat_mesense_1696735400_571debdd_progressive_thumbnail,Coat,Clothes_Dataset\coat_mesense_1696735400_571debdd_progressive_thumbnail.jpg
coat_mewah_tebal_no_brand_1695578937_4df3dd64_progressive_thumbnail,Coat,Clothes_Dataset\coat_mewah_tebal_no_brand_1695578937_4df3dd64_progressive_thumbnail.jpg
coat_mewah_wanita_branded_1696986764_e3c17e7a_progressive_thumbnail,Coat,Clothes_Dataset\coat_mewah_wanita_branded_1696986764_e3c17e7a_progressive_thumbnail.jpg
coat_milo_1692688522_89013af2_progressive_thumbnail,Coat,Clothes_Dataset\coat_milo_1692688522_89013af2_progressive_thumbnail.jpg
coat_milo_super_long_1696405327_5ff6484a_progressive_thumbnail,Coat,Clothes_Dataset\coat_milo_super_long_1696405327_5ff6484a_progressive_thumbnail.jpg
coat_motif_dior_1696607440_0ccbb43d_progressive_thumbnail,Coat,Clothes_Dataset\coat_motif_dior_1696607440_0ccbb43d_progressive_thumbnail.jpg
coat_musim_dingin_1692947168_9c9e5a6d_progressive_thumbnail,Coat,Clothes_Dataset\coat_musim_dingin_1692947168_9c9e5a6d_progressive_thumbnail.jpg
coat_navy__korean_style_1684768273_46b2fd1d_progressive,Coat,Clothes_Dataset\coat_navy__korean_style_1684768273_46b2fd1d_progressive.jpg
coat_navy__korean_style_1684768273_e1eb3643_progressive,Coat,Clothes_Dataset\coat_navy__korean_style_1684768273_e1eb3643_progressive.jpg
coat_no_brand_katun_tebal_1695692486_2c408e03_progressive_thumbnail,Coat,Clothes_Dataset\coat_no_brand_katun_tebal_1695692486_2c408e03_progressive_thumbnail.jpg
coat_old_navy_black_1695255071_785d00f1_progressive_thumbnail,Coat,Clothes_Dataset\coat_old_navy_black_1695255071_785d00f1_progressive_thumbnail.jpg
coat_outer_army_1695980100_36098991_progressive_thumbnail,Coat,Clothes_Dataset\coat_outer_army_1695980100_36098991_progressive_thumbnail.jpg
coat_panjang_merk_stradivarius_1692864875_259a2810_progressive_thumbnail,Coat,Clothes_Dataset\coat_panjang_merk_stradivarius_1692864875_259a2810_progressive_thumbnail.jpg
coat_pink_bahan_katun_1694403005_7b795a28_progressive_thumbnail,Coat,Clothes_Dataset\coat_pink_bahan_katun_1694403005_7b795a28_progressive_thumbnail.jpg
coat_pink_jumbo_1695715184_5412e4c0_progressive_thumbnail,Coat,Clothes_Dataset\coat_pink_jumbo_1695715184_5412e4c0_progressive_thumbnail.jpg
coat_plst_japan_1693823387_18de69e1_progressive_thumbnail,Coat,Clothes_Dataset\coat_plst_japan_1693823387_18de69e1_progressive_thumbnail.jpg
coat_premium_1695722296_39673cf2_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_1695722296_39673cf2_progressive_thumbnail.jpg
coat_premium_1696660145_be353b7e_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_1696660145_be353b7e_progressive_thumbnail.jpg
coat_premium_berry_and_barie_1692695460_98cc6ccf_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_berry_and_barie_1692695460_98cc6ccf_progressive_thumbnail.jpg
coat_premium_black_1694354074_5c1b8c49_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_black_1694354074_5c1b8c49_progressive_thumbnail.jpg
coat_premium_chou_chou_1695722720_b61b4869_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_chou_chou_1695722720_b61b4869_progressive_thumbnail.jpg
coat_premium_cocorita_size_811_1696981916_5a9637bc_progressive_thumbnail,Coat,Clothes_Dataset\coat_premium_cocorita_size_811_1696981916_5a9637bc_progressive_thumbnail.jpg
coat_pria_wanita_tweed_cokelat_1696278835_d72b0693_progressive_thumbnail,Coat,Clothes_Dataset\coat_pria_wanita_tweed_cokelat_1696278835_d72b0693_progressive_thumbnail.jpg
coat_rashawl_1695217104_ea2bf3ef_progressive_thumbnail,Coat,Clothes_Dataset\coat_rashawl_1695217104_ea2bf3ef_progressive_thumbnail.jpg
coat_semi_parasut_brand_h_1695692771_523d9cab_progressive_thumbnail,Coat,Clothes_Dataset\coat_semi_parasut_brand_h_1695692771_523d9cab_progressive_thumbnail.jpg
coat_stradivarius_khaki_1695658056_e733f559_progressive_thumbnail,Coat,Clothes_Dataset\coat_stradivarius_khaki_1695658056_e733f559_progressive_thumbnail.jpg
coat_stradivarius_navy_1695657999_2fa0df42_progressive_thumbnail,Coat,Clothes_Dataset\coat_stradivarius_navy_1695657999_2fa0df42_progressive_thumbnail.jpg
coat_studio_tomboy_coat_wanita_1695575043_a656dd1c_progressive_thumbnail,Coat,Clothes_Dataset\coat_studio_tomboy_coat_wanita_1695575043_a656dd1c_progressive_thumbnail.jpg
coat_tebal_1695539512_0cc17a55_progressive_thumbnail,Coat,Clothes_Dataset\coat_tebal_1695539512_0cc17a55_progressive_thumbnail.jpg
coat_tebal_korea_1696822405_586f5025_progressive_thumbnail,Coat,Clothes_Dataset\coat_tebal_korea_1696822405_586f5025_progressive_thumbnail.jpg
coat_tipis_biru_1692690250_4221384a_progressive_thumbnail,Coat,Clothes_Dataset\coat_tipis_biru_1692690250_4221384a_progressive_thumbnail.jpg
